0.971,0.291,0.476
0.035,0.743,0.433
0.929,0.036,0.593
0.438,0.755,0.815
1.019,0.039,0.540
0.909,0.083,0.667
0.953,0.085,0.616
0.893,0.053,0.648
0.907,0.228,0.486
0.389,0.042,0.204
0.888,0.080,0.533
0.053,0.770,0.401
0.525,0.585,0.772
0.730,0.993,0.563
0.973,0.043,0.596
0.503,0.683,0.835
0.512,0.094,0.208
0.501,0.064,0.249
0.974,0.249,0.541
0.086,0.754,0.534
0.984,0.071,0.581
0.914,0.235,0.465
0.425,0.660,0.825
0.378,0.021,0.280
0.322,0.060,0.314
0.989,0.036,0.593
0.946,0.233,0.485
0.504,0.666,0.795
0.899,0.238,0.407
0.951,0.019,0.663
0.048,0.836,0.485
0.447,0.019,0.268
0.042,0.772,0.439
0.389,0.033,0.331
0.498,0.746,0.742
0.029,0.772,0.466
0.876,0.214,0.380
0.908,0.151,0.513
0.447,0.035,0.332
0.585,0.711,0.806
0.949,0.221,0.433
0.675,0.961,0.570
0.917,0.038,0.596
0.862,0.274,0.404
0.066,0.749,0.392
0.937,0.200,0.587
0.925,0.226,0.422
0.450,0.086,0.294
0.513,0.639,0.820
0.481,0.757,0.738
0.044,0.851,0.462
0.968,0.032,0.555
0.906,0.181,0.413
0.957,0.221,0.432
0.560,0.689,0.831
0.743,1.007,0.633
0.503,0.621,0.836
0.725,0.950,0.462
0.488,0.043,0.249
0.688,1.014,0.554
0.888,0.009,0.583
0.996,0.247,0.481
0.948,0.236,0.461
0.061,0.745,0.313
0.142,0.819,0.455
0.865,0.088,0.594
0.868,0.225,0.477
0.703,0.921,0.556
0.901,0.227,0.500
0.400,0.114,0.332
0.117,0.760,0.412
0.714,0.990,0.537
0.041,0.833,0.502
0.167,0.764,0.377
0.415,0.121,0.306
0.353,0.042,0.254
0.528,0.085,0.288
0.951,0.024,0.552
0.515,0.081,0.337
0.946,0.197,0.481
0.530,0.100,0.303
0.541,0.084,0.280
0.385,0.186,0.231
0.386,0.047,0.308
0.695,1.075,0.529
0.915,0.034,0.616
0.955,0.191,0.520
0.896,0.229,0.476
0.732,1.016,0.544
0.502,0.070,0.307
0.718,0.980,0.491
0.054,0.829,0.513
1.024,0.191,0.492
0.410,0.039,0.275
0.458,0.699,0.822
0.523,0.063,0.213
0.312,0.045,0.300
0.491,0.679,0.796
0.905,0.171,0.426
0.927,0.038,0.614
0.329,0.014,0.237
0.923,0.002,0.557
0.912,0.031,0.670
0.392,0.030,0.337
0.758,0.996,0.590
0.112,0.738,0.411
0.889,0.274,0.454
0.091,0.746,0.538
0.722,0.971,0.619
0.424,0.124,0.236
0.348,0.065,0.294
1.058,0.306,0.623
0.509,0.633,0.778
0.469,0.079,0.250
0.873,0.981,0.553
0.085,0.733,0.440
0.923,0.251,0.537
0.946,0.114,0.415
0.757,0.968,0.563
0.921,0.019,0.621
0.763,0.975,0.545
0.930,0.231,0.652
0.071,0.799,0.394
0.533,0.700,0.844
0.867,0.245,0.398
0.894,0.036,0.618
0.365,0.144,0.301
0.948,0.215,0.537
0.083,0.790,0.405
0.873,0.172,0.456
0.999,0.325,0.599
0.516,0.066,0.257
0.526,0.069,0.253
0.534,0.080,0.261
0.460,0.652,0.770
0.104,0.784,0.450
0.463,0.661,0.875
0.417,0.051,0.281
0.098,0.803,0.423
0.489,0.671,0.762
0.145,0.804,0.390
0.955,0.170,0.393
0.479,0.117,0.250
0.797,0.979,0.537
0.653,0.966,0.512
0.513,0.705,0.754
0.784,1.028,0.500
0.552,0.075,0.326
0.503,0.094,0.275
0.719,1.000,0.610
0.939,0.017,0.574
0.515,0.631,0.751
0.555,0.667,0.789
0.915,0.271,0.423
0.089,0.816,0.468
0.418,0.708,0.828
0.568,0.701,0.786
0.913,0.233,0.550
0.418,0.051,0.267
0.306,0.005,0.261
0.367,0.047,0.331
0.933,0.226,0.538
0.384,0.070,0.326
0.974,0.271,0.537
0.367,0.159,0.312
0.514,0.088,0.324
0.967,0.209,0.568
0.914,0.046,0.604
0.528,0.714,0.728
0.490,0.104,0.265
0.924,0.263,0.547
0.776,1.004,0.629
0.715,1.008,0.590
0.879,0.033,0.510
0.511,0.690,0.848
0.735,0.964,0.589
0.527,0.727,0.813
0.496,0.003,0.283
0.365,0.029,0.187
0.402,0.070,0.302
0.074,0.821,0.384
0.047,0.800,0.427
0.708,0.949,0.553
0.750,0.983,0.484
0.073,0.758,0.447
0.724,1.001,0.566
0.818,0.037,0.574
0.366,0.080,0.271
0.455,0.088,0.342
0.424,0.046,0.249
0.545,0.013,0.273
0.733,1.078,0.586
0.712,0.983,0.509
0.134,0.775,0.414
0.595,0.021,0.339
0.072,0.774,0.414
0.876,0.262,0.506
0.894,0.043,0.613
0.491,0.739,0.792
0.992,0.049,0.639
0.468,0.048,0.217
0.532,0.067,0.271
0.710,0.914,0.558
0.398,0.753,0.888
0.488,0.672,0.829
0.839,0.110,0.539
0.305,0.101,0.308
0.554,0.064,0.206
0.132,0.786,0.417
0.546,0.657,0.821
0.477,0.056,0.271
0.076,0.840,0.358
0.959,0.218,0.462
0.964,0.193,0.522
0.372,0.063,0.285
0.892,0.239,0.430
0.695,0.958,0.606
0.486,0.057,0.295
0.942,0.164,0.462
0.724,0.935,0.519
0.690,1.014,0.506
0.444,0.737,0.794
0.343,0.075,0.202
1.043,0.203,0.603
0.471,0.652,0.803
0.461,0.670,0.863
0.502,0.060,0.286
0.937,0.026,0.636
0.052,0.778,0.399
0.992,0.264,0.480
0.973,0.187,0.532
0.420,0.130,0.284
1.047,0.174,0.510
0.927,0.030,0.574
0.061,0.728,0.379
1.018,0.210,0.556
0.406,0.033,0.229
0.379,0.072,0.261
0.421,0.053,0.324
0.935,0.225,0.426
0.482,0.672,0.749
0.915,0.015,0.636
0.461,0.689,0.746
0.986,0.224,0.519
0.945,0.162,0.571
0.934,0.170,0.561
0.704,0.934,0.553
0.494,0.702,0.856
0.875,0.181,0.490
0.722,0.989,0.583
0.657,0.896,0.527
0.962,0.238,0.437
0.489,0.678,0.835
0.884,0.075,0.699
0.511,0.639,0.800
0.954,0.209,0.636
0.838,0.225,0.445
0.450,0.075,0.270
0.346,0.011,0.318
0.916,0.310,0.466
0.750,0.985,0.535
0.908,0.208,0.529
0.370,0.140,0.345
0.899,0.256,0.449
0.019,0.810,0.440
0.707,0.983,0.512
0.127,0.815,0.475
0.528,0.049,0.221
0.937,0.022,0.605
0.967,0.038,0.646
0.086,0.823,0.449
0.787,0.966,0.575
0.933,0.253,0.417
0.037,0.755,0.456
0.545,0.689,0.740
0.466,0.668,0.877
0.944,0.225,0.408
0.457,0.693,0.851
0.365,0.094,0.290
0.494,0.119,0.323
0.507,0.661,0.827
0.386,0.074,0.214
0.938,0.019,0.570
0.490,0.039,0.249
0.510,0.061,0.253
1.003,0.265,0.604
0.820,0.269,0.482
0.698,1.018,0.544
0.501,0.651,0.860
0.888,0.239,0.529
0.469,0.096,0.265
0.034,0.778,0.428
0.806,0.938,0.564
0.476,0.715,0.785
0.078,0.824,0.400
0.363,0.078,0.359
0.974,0.217,0.551
0.772,0.993,0.522
0.865,0.196,0.510
0.131,0.798,0.384
0.981,0.178,0.577
0.464,0.065,0.222
0.317,0.071,0.282
0.547,0.662,0.827
0.902,0.029,0.651
0.476,0.011,0.364
0.768,0.937,0.587
0.951,0.187,0.578
0.704,0.998,0.500
0.457,0.662,0.819
0.942,0.085,0.623
0.476,0.037,0.318
0.388,0.129,0.305
0.461,0.137,0.297
0.898,0.216,0.480
0.054,0.780,0.472
0.903,0.172,0.555
0.486,0.077,0.230
0.075,0.733,0.469
0.889,0.007,0.547
0.930,0.033,0.587
0.412,0.112,0.266
0.450,0.049,0.304
0.368,0.070,0.230
0.834,0.186,0.461
0.435,0.661,0.796
0.955,0.023,0.558
0.491,0.710,0.798
0.064,0.772,0.411
0.513,0.696,0.819
0.380,0.064,0.300
0.899,0.331,0.548
0.518,0.106,0.255
0.991,0.210,0.539
0.561,0.692,0.867
0.303,0.053,0.296
0.673,0.941,0.522
0.959,0.022,0.650
0.527,0.682,0.758
0.036,0.784,0.356
0.516,0.630,0.837
0.054,0.816,0.482
0.694,1.008,0.462
0.551,0.135,0.360
0.929,0.218,0.438
0.914,0.016,0.670
0.506,0.639,0.842
0.519,0.699,0.829
0.043,0.767,0.438
0.073,0.809,0.471
0.555,0.032,0.189
0.356,0.068,0.262
0.000,0.821,0.452
0.487,0.654,0.798
0.104,0.815,0.437
0.433,0.143,0.226
0.477,0.093,0.313
0.063,0.779,0.455
0.545,0.035,0.312
0.947,0.216,0.515
1.013,0.182,0.505
0.466,0.043,0.259
0.962,0.049,0.635
0.107,0.778,0.400
0.505,0.077,0.267
0.997,0.002,0.624
0.925,0.283,0.578
0.527,0.094,0.271
0.959,0.252,0.463
0.920,0.002,0.648
0.840,0.218,0.460
0.469,0.002,0.249
0.900,0.156,0.640
0.531,0.619,0.823
0.867,0.041,0.561
0.430,0.670,0.804
0.902,0.055,0.637
0.098,0.709,0.385
0.909,0.022,0.495
0.963,0.090,0.662
0.692,0.941,0.485
0.834,0.118,0.595
0.526,0.688,0.799
0.430,0.044,0.221
0.534,0.676,0.816
0.530,0.067,0.304
0.358,0.081,0.264
0.087,0.835,0.452
0.878,0.024,0.643
1.019,0.276,0.590
0.481,0.047,0.300
0.524,0.718,0.814
0.707,0.913,0.509
0.477,0.654,0.802
0.015,0.807,0.378
0.442,0.627,0.761
0.492,0.699,0.812
0.507,0.075,0.330
0.938,0.280,0.488
0.966,0.226,0.548
0.116,0.792,0.483
0.961,0.267,0.547
0.342,0.039,0.327
0.938,0.004,0.575
0.082,0.708,0.438
0.972,0.200,0.535
0.988,0.219,0.578
0.455,0.598,0.781
0.090,0.835,0.415
0.716,0.914,0.524
0.947,0.115,0.587
0.912,0.247,0.429
0.910,0.076,0.540
0.485,0.021,0.259
0.096,0.739,0.452
0.968,0.004,0.597
0.906,0.029,0.657
0.354,0.127,0.316
0.691,1.065,0.601
0.099,0.805,0.446
0.710,1.036,0.568
0.427,0.643,0.774
0.893,0.224,0.527
0.073,0.866,0.416
0.451,0.088,0.342
0.397,0.025,0.276
0.958,0.292,0.508
0.093,0.740,0.417
0.497,0.046,0.260
0.930,0.316,0.564
0.454,0.670,0.779
0.468,0.602,0.807
0.926,0.041,0.600
0.944,0.193,0.556
0.954,0.051,0.650
0.410,0.086,0.280
0.900,0.206,0.391
0.056,0.827,0.497
0.555,0.005,0.282
0.968,0.044,0.624
0.497,0.041,0.269
0.700,0.983,0.585
0.718,0.972,0.568
0.930,0.249,0.551
0.475,0.024,0.228
0.085,0.798,0.383
0.905,0.058,0.558
0.148,0.813,0.329
0.477,0.061,0.268
0.086,0.763,0.466
0.067,0.783,0.424
0.908,0.233,0.495
0.521,0.144,0.242
0.054,0.838,0.442
0.967,0.023,0.580
0.909,0.182,0.436
0.969,0.282,0.506
0.762,0.961,0.498
0.715,0.941,0.596
0.009,0.743,0.431
0.701,1.017,0.558
0.749,0.948,0.592
0.961,0.241,0.569
0.027,0.758,0.463
0.461,0.632,0.799
0.462,0.094,0.308
0.003,0.748,0.431
0.698,0.957,0.592
0.950,0.252,0.542
0.950,0.066,0.579
0.411,0.048,0.201
0.895,0.275,0.447
0.691,0.942,0.576
0.939,0.246,0.592
0.331,0.034,0.273
0.549,0.036,0.227
0.733,0.977,0.474
0.865,0.192,0.508
0.915,0.243,0.425
0.921,0.253,0.595
0.557,0.617,0.866
0.884,0.176,0.449
0.025,0.824,0.451
0.409,0.065,0.284
0.939,0.046,0.566
0.502,0.038,0.311
0.892,0.177,0.489
0.935,0.213,0.459
0.900,0.041,0.611
0.977,0.146,0.526
0.560,0.094,0.237
0.758,0.997,0.521
0.533,0.727,0.740
0.462,0.692,0.747
0.400,0.048,0.289
0.988,0.252,0.590
0.084,0.828,0.422
0.892,0.221,0.563
0.958,0.070,0.615
0.531,0.712,0.791
1.006,0.205,0.448
0.469,0.018,0.277
0.104,0.827,0.533
0.020,0.770,0.446
0.384,0.088,0.211
0.352,0.077,0.341
0.692,0.980,0.535
0.900,0.079,0.667
0.952,0.173,0.518
0.438,0.677,0.736
0.934,0.012,0.564
0.702,0.964,0.517
0.431,0.060,0.252
0.744,1.007,0.501
0.352,0.031,0.267
0.903,0.009,0.649
0.061,0.783,0.423
0.496,0.001,0.293
0.083,0.807,0.450
0.489,0.054,0.299
0.525,0.706,0.810
0.512,0.743,0.834
0.395,0.016,0.275
0.960,0.021,0.530
0.402,0.084,0.357
0.873,0.037,0.597
0.510,0.050,0.263
0.918,0.028,0.670
0.937,0.266,0.553
0.047,0.803,0.424
0.441,0.070,0.306
0.884,0.185,0.539
0.738,0.926,0.513
0.441,0.064,0.222
0.511,0.099,0.279
0.935,0.276,0.529
0.986,0.033,0.629
0.459,0.060,0.189
0.487,0.095,0.266
0.501,0.654,0.814
0.732,1.041,0.488
0.734,0.991,0.615
0.733,1.011,0.569
0.564,0.030,0.289
0.032,0.779,0.410
0.424,0.608,0.806
0.479,0.043,0.338
0.050,0.775,0.436
0.402,0.093,0.268
0.816,0.280,0.427
0.904,0.234,0.413
0.696,0.940,0.497
0.721,0.967,0.520
0.948,0.025,0.549
0.030,0.770,0.435
0.947,0.209,0.501
0.857,0.234,0.393
0.497,0.703,0.846
1.014,0.260,0.571
0.425,0.656,0.705
0.099,0.847,0.379
0.993,0.203,0.512
0.721,0.916,0.464
0.961,0.195,0.591
0.457,0.093,0.290
0.446,0.683,0.793
0.487,0.674,0.843
0.525,0.661,0.824
0.389,0.062,0.327
1.030,0.007,0.632
0.755,0.963,0.533
0.556,0.675,0.866
0.960,0.035,0.637
0.681,0.972,0.588
0.749,0.941,0.485
0.976,0.011,0.615
0.451,0.690,0.771
0.080,0.803,0.426
0.916,0.193,0.465
0.477,0.084,0.252
0.491,0.680,0.694
0.846,0.197,0.460
0.830,0.961,0.558
0.856,0.237,0.565
0.381,0.040,0.260
0.474,0.686,0.786
0.075,0.779,0.422
0.514,0.744,0.804
0.734,1.015,0.599
0.892,0.117,0.583
0.476,0.666,0.770
0.495,0.009,0.253
0.518,0.700,0.835
0.952,0.235,0.553
0.571,0.736,0.711
0.905,0.225,0.483
0.887,0.181,0.437
0.425,0.711,0.719
0.349,0.073,0.241
0.516,0.669,0.798
0.688,0.945,0.543
0.013,0.799,0.466
0.886,0.238,0.480
0.945,0.216,0.492
0.064,0.749,0.486
0.541,0.628,0.816
0.881,0.216,0.524
0.486,0.079,0.243
0.424,0.112,0.224
0.539,0.072,0.320
0.080,0.749,0.490
0.527,0.071,0.161
0.495,0.117,0.258
0.330,0.067,0.293
0.982,0.092,0.566
0.691,0.924,0.515
0.114,0.815,0.437
0.940,0.017,0.574
0.918,0.144,0.675
0.961,0.132,0.526
0.064,0.710,0.424
0.907,0.025,0.558
0.457,0.653,0.837
0.333,0.115,0.282
0.026,0.778,0.448
0.839,0.265,0.419
0.888,0.207,0.465
0.741,0.947,0.576
0.894,0.248,0.499
0.067,0.765,0.504
0.521,0.728,0.801
0.708,0.996,0.560
0.903,0.143,0.560
0.918,0.016,0.607
0.890,0.162,0.433
0.852,0.023,0.658
0.990,0.156,0.594
0.696,1.003,0.533
0.762,0.978,0.553
0.700,0.944,0.511
0.081,0.740,0.451
0.963,0.028,0.513
0.945,0.240,0.549
0.942,0.239,0.471
0.991,0.045,0.554
0.715,0.970,0.580
0.520,0.027,0.278
0.041,0.833,0.450
0.935,0.064,0.590
0.712,1.006,0.495
0.927,0.186,0.389
0.734,0.970,0.531
0.987,0.073,0.578
0.367,0.044,0.280
0.908,0.002,0.546
0.873,0.189,0.491
0.324,0.131,0.176
0.958,0.278,0.531
0.382,0.055,0.279
0.681,1.022,0.498
0.879,0.211,0.553
0.922,0.238,0.483
0.516,0.064,0.326
0.120,0.784,0.438
0.927,0.154,0.399
0.009,0.797,0.396
0.927,0.191,0.504
0.782,1.002,0.524
0.846,0.185,0.408
0.511,0.554,0.824
0.541,0.075,0.328
0.950,0.179,0.528
0.362,0.005,0.254
0.577,0.681,0.793
0.966,0.228,0.409
