0.247,0.536
0.459,0.702
0.267,0.536
0.464,0.017
0.956,0.491
0.238,0.530
0.305,0.488
0.464,0.716
0.228,0.479
0.215,0.543
0.269,0.502
0.463,0.765
0.933,0.593
0.085,0.797
1.030,0.548
0.069,0.795
0.951,0.509
0.970,0.518
0.540,0.059
0.487,0.682
0.438,0.070
1.039,0.508
0.234,0.558
1.010,0.560
0.515,0.075
0.967,0.459
0.468,0.787
0.929,0.496
0.438,0.041
0.957,0.556
0.981,0.582
1.019,0.593
0.271,0.570
0.394,0.685
0.276,0.441
0.465,0.750
0.071,0.753
0.511,0.087
0.402,0.704
0.047,0.797
0.121,0.831
0.451,0.737
0.998,0.515
0.104,0.827
1.033,0.550
1.014,0.485
0.963,0.494
0.510,0.033
0.160,0.786
1.028,0.607
0.118,0.745
0.434,0.709
0.518,0.040
0.112,0.807
0.454,0.707
0.022,0.802
0.405,0.683
0.230,0.543
1.010,0.587
0.575,0.032
0.443,0.684
0.352,0.737
0.955,0.528
0.273,0.550
0.116,0.758
0.593,0.060
0.970,0.455
0.467,0.041
1.013,0.506
0.963,0.549
0.082,0.803
1.049,0.567
0.502,0.032
0.046,0.756
0.303,0.518
0.276,0.471
0.992,0.539
0.497,0.071
0.308,0.498
0.415,0.687
0.940,0.532
0.274,0.536
0.493,0.097
0.488,0.026
0.478,0.067
0.458,0.081
0.492,0.070
0.960,0.582
0.389,0.659
0.042,0.721
0.087,0.743
0.485,0.070
0.450,0.062
0.243,0.421
0.444,0.718
0.052,0.806
0.108,0.792
0.954,0.579
0.035,0.785
0.594,0.092
0.296,0.528
0.984,0.491
0.289,0.402
0.432,0.758
0.192,0.546
0.514,0.674
0.344,0.446
0.212,0.458
0.277,0.491
0.540,0.071
0.446,0.066
0.409,0.733
0.515,0.061
0.054,0.756
0.350,0.489
0.285,0.478
0.479,0.073
0.226,0.404
1.042,0.544
0.589,0.046
0.505,0.040
0.575,0.132
0.466,0.090
0.263,0.441
0.321,0.486
0.485,0.017
0.923,0.548
0.236,0.536
0.471,0.110
0.985,0.558
0.044,0.726
0.506,0.006
1.061,0.571
0.234,0.501
0.113,0.798
0.409,0.749
0.096,0.819
0.317,0.448
0.437,0.746
0.107,0.805
0.181,0.458
0.043,0.824
0.414,0.744
0.084,0.741
0.486,0.791
0.449,0.740
0.040,0.764
0.274,0.535
0.479,0.087
0.021,0.803
0.468,0.059
0.242,0.508
0.047,0.793
0.521,0.113
0.053,0.764
0.425,0.101
0.499,0.029
0.975,0.522
0.532,0.152
0.440,0.726
0.047,0.783
0.275,0.504
0.417,0.751
0.413,0.682
0.539,0.096
0.243,0.527
0.530,0.028
0.934,0.583
0.286,0.499
0.425,0.780
0.434,0.061
0.382,0.723
0.053,0.743
0.952,0.570
0.300,0.446
0.524,0.027
0.499,0.106
0.960,0.623
0.414,0.661
0.389,0.759
0.448,0.703
0.991,0.549
0.379,0.545
0.027,0.782
0.426,0.744
0.536,0.053
0.306,0.488
0.450,0.714
0.211,0.471
0.517,0.686
0.994,0.606
0.476,0.079
0.435,0.711
0.481,0.119
0.479,0.081
0.456,0.025
1.009,0.542
0.111,0.765
0.244,0.505
0.396,0.722
0.012,0.716
0.973,0.542
0.948,0.510
0.067,0.854
0.052,0.745
0.450,0.698
0.097,0.823
0.105,0.796
0.491,0.057
0.265,0.523
0.358,0.451
0.070,0.829
0.280,0.444
0.466,0.072
0.452,0.039
0.391,0.667
0.406,0.760
0.425,0.748
0.486,0.721
0.966,0.498
0.356,0.564
0.088,0.777
0.442,0.060
0.430,0.088
0.290,0.508
0.278,0.481
0.384,0.754
0.308,0.573
0.502,0.770
1.011,0.517
0.252,0.495
0.987,0.541
1.003,0.527
0.218,0.426
0.079,0.764
0.544,0.671
0.423,0.700
0.245,0.468
0.289,0.549
0.486,0.820
0.513,0.066
0.234,0.446
0.105,0.754
0.093,0.734
0.472,0.065
0.144,0.810
0.035,0.745
1.010,0.427
0.494,0.090
0.368,0.755
0.915,0.547
1.054,0.495
0.992,0.461
0.201,0.527
0.269,0.425
0.483,0.028
0.277,0.542
0.254,0.488
0.999,0.579
1.021,0.539
0.441,0.703
0.370,0.735
0.510,0.061
0.443,0.726
0.364,0.783
0.294,0.522
0.322,0.532
0.951,0.570
0.232,0.390
0.552,0.049
0.037,0.856
0.301,0.535
0.074,0.736
0.485,0.037
0.126,0.798
0.284,0.426
0.266,0.484
0.507,0.068
0.546,0.054
0.316,0.535
0.441,0.683
0.476,0.771
0.006,0.824
0.246,0.553
1.015,0.542
0.104,0.771
0.062,0.821
0.049,0.772
0.971,0.504
0.452,0.009
0.235,0.528
0.050,0.768
0.152,0.756
0.237,0.501
0.954,0.508
0.446,0.746
0.944,0.587
0.272,0.480
0.541,0.085
0.519,0.051
0.984,0.490
0.183,0.485
0.065,0.747
0.237,0.505
0.490,0.719
0.968,0.534
0.118,0.795
0.459,0.647
0.245,0.467
0.495,0.005
0.080,0.777
0.285,0.477
0.475,0.671
0.061,0.804
0.534,0.112
0.300,0.513
0.033,0.775
0.940,0.529
0.260,0.500
0.466,0.054
0.514,0.023
0.470,0.679
0.261,0.457
0.435,0.102
0.098,0.784
0.487,0.081
0.381,0.774
0.468,0.089
0.994,0.530
0.916,0.577
0.057,0.798
0.401,0.749
0.287,0.519
0.496,0.051
0.301,0.519
0.136,0.727
0.975,0.543
0.066,0.808
0.323,0.550
0.093,0.800
0.452,0.766
0.426,0.045
0.480,0.664
0.039,0.819
0.593,0.066
0.303,0.489
0.976,0.593
0.081,0.784
0.972,0.580
0.343,0.530
0.216,0.481
0.460,0.707
0.994,0.587
0.298,0.508
0.222,0.497
0.247,0.455
0.916,0.549
0.330,0.430
0.059,0.713
0.997,0.619
0.396,0.783
0.076,0.769
1.013,0.502
0.539,0.043
0.178,0.482
0.548,0.037
0.513,0.054
0.115,0.766
0.402,0.085
0.420,0.754
0.076,0.729
0.263,0.565
0.410,0.765
0.509,0.746
0.981,0.579
0.475,0.676
0.417,0.706
0.935,0.527
0.281,0.466
0.404,0.710
0.209,0.492
0.586,0.117
0.463,0.717
1.056,0.519
0.932,0.515
0.424,0.752
0.382,0.809
0.323,0.525
0.262,0.441
0.350,0.795
0.142,0.786
0.539,0.693
0.573,0.052
0.451,0.073
1.008,0.545
0.463,0.814
0.991,0.523
0.282,0.592
0.941,0.531
0.511,0.118
0.256,0.493
0.484,0.690
0.061,0.668
0.485,0.692
0.548,0.025
0.340,0.465
0.618,0.090
0.478,0.022
0.250,0.571
0.471,0.733
0.102,0.736
0.039,0.778
0.312,0.476
1.029,0.548
1.000,0.508
0.095,0.710
0.274,0.455
0.149,0.772
0.543,0.081
0.034,0.746
0.291,0.482
0.275,0.437
0.941,0.542
0.089,0.823
0.383,0.701
0.071,0.786
0.084,0.750
0.016,0.797
0.388,0.799
0.994,0.580
0.089,0.823
0.095,0.810
0.081,0.707
0.028,0.790
0.325,0.534
0.451,0.089
0.498,0.801
0.943,0.563
0.304,0.478
0.932,0.547
0.293,0.505
0.361,0.751
0.114,0.791
0.059,0.747
1.004,0.549
0.960,0.596
1.047,0.580
0.245,0.437
0.127,0.742
0.278,0.470
0.049,0.767
0.559,0.117
0.303,0.453
0.398,0.709
0.105,0.731
0.401,0.725
0.447,0.764
0.447,0.656
0.453,0.777
0.477,0.069
0.089,0.775
0.922,0.591
0.385,0.741
0.461,0.146
0.487,0.029
0.138,0.725
0.086,0.836
0.985,0.593
0.453,0.046
0.286,0.525
0.982,0.589
0.379,0.710
1.013,0.530
0.114,0.771
1.005,0.477
0.445,0.037
0.553,0.091
0.076,0.831
0.572,0.071
0.462,0.791
0.534,0.085
0.553,0.063
0.396,0.719
0.088,0.706
0.440,0.034
0.435,0.769
0.228,0.479
1.008,0.477
0.524,0.735
0.150,0.784
0.135,0.834
0.971,0.566
0.219,0.472
0.068,0.814
0.465,0.106
0.202,0.519
0.291,0.452
0.475,0.026
0.493,0.744
0.236,0.500
0.276,0.443
0.263,0.472
0.365,0.760
0.252,0.500
0.924,0.534
0.457,0.050
0.501,0.078
0.539,0.105
0.093,0.773
0.061,0.782
0.491,0.648
0.088,0.752
0.298,0.505
0.961,0.541
0.482,0.042
0.924,0.578
0.255,0.540
0.320,0.491
0.425,0.786
0.355,0.491
0.412,0.702
0.489,0.135
0.395,0.745
0.257,0.529
0.486,0.076
0.334,0.522
0.361,0.653
1.005,0.532
0.061,0.714
0.979,0.569
0.433,0.084
0.275,0.507
0.457,0.035
0.480,0.723
0.321,0.491
0.044,0.748
0.477,0.105
0.313,0.539
0.042,0.762
0.259,0.485
1.008,0.531
0.197,0.488
0.433,0.704
0.543,0.104
0.457,0.730
0.147,0.792
0.277,0.503
0.943,0.531
0.217,0.467
0.383,0.754
0.104,0.769
0.136,0.775
0.263,0.431
0.527,0.041
0.062,0.760
0.271,0.579
0.416,0.746
0.274,0.520
0.515,0.093
0.053,0.828
0.452,0.096
0.462,0.005
0.283,0.433
0.257,0.517
0.224,0.513
0.048,0.773
0.368,0.700
0.430,0.112
0.099,0.798
0.219,0.500
0.128,0.722
1.049,0.504
0.060,0.754
0.877,0.523
1.010,0.575
1.027,0.559
0.965,0.593
0.437,0.704
0.261,0.446
0.248,0.513
0.142,0.765
0.420,0.658
0.081,0.709
0.238,0.564
0.434,0.749
0.030,0.822
0.420,0.017
1.061,0.575
0.189,0.485
0.984,0.547
0.305,0.496
0.308,0.503
0.539,0.043
0.457,0.732
0.316,0.483
0.533,0.102
0.464,0.701
0.520,0.091
0.962,0.540
0.409,0.763
0.505,0.004
0.418,0.707
0.435,0.686
0.396,0.692
0.974,0.576
0.121,0.668
0.413,0.682
0.016,0.759
0.427,0.689
0.281,0.498
0.496,0.097
0.109,0.831
0.518,0.724
0.216,0.512
0.065,0.770
0.451,0.800
0.964,0.586
0.328,0.453
0.277,0.490
0.431,0.703
0.451,0.052
0.076,0.750
0.159,0.777
0.466,0.032
0.995,0.505
0.967,0.520
0.408,0.763
0.435,0.652
0.927,0.550
0.295,0.543
0.396,0.788
0.044,0.800
0.489,0.022
0.262,0.541
0.382,0.725
0.253,0.485
0.292,0.437
0.074,0.828
0.481,0.748
0.098,0.796
0.049,0.717
0.245,0.422
1.026,0.555
0.979,0.500
0.399,0.722
0.509,0.741
1.019,0.526
0.420,0.688
0.058,0.793
0.322,0.562
0.993,0.573
0.095,0.813
1.007,0.536
0.097,0.740
0.045,0.732
0.488,0.703
0.518,0.092
0.275,0.474
0.464,0.045
0.429,0.774
0.479,0.675
0.220,0.463
0.105,0.802
0.497,0.647
0.217,0.556
0.511,0.118
0.277,0.580
0.506,0.731
0.036,0.776
0.992,0.588
0.313,0.529
0.108,0.824
0.147,0.787
0.029,0.741
0.281,0.460
1.005,0.555
0.989,0.484
0.978,0.534
0.416,0.668
0.426,0.672
0.516,0.094
0.068,0.699
0.496,0.076
0.943,0.654
0.216,0.496
0.497,0.695
0.534,0.014
0.095,0.766
0.544,0.134
0.518,0.081
1.021,0.533
1.000,0.545
0.291,0.535
0.351,0.481
0.034,0.781
0.550,0.064
0.147,0.755
0.514,0.019
0.925,0.558
0.480,0.746
0.291,0.483
0.478,0.746
1.002,0.540
0.446,0.788
0.502,0.039
0.466,0.708
1.004,0.605
0.446,0.037
1.059,0.503
0.517,0.099
0.462,0.766
0.472,0.070
0.288,0.508
0.950,0.587
1.033,0.537
0.529,0.081
0.988,0.552
0.489,0.768
0.057,0.828
0.454,0.746
0.084,0.818
0.945,0.541
0.523,0.716
0.451,0.744
0.493,0.743
0.009,0.745
0.097,0.757
0.440,0.802
0.355,0.706
0.146,0.465
0.292,0.535
0.947,0.557
0.466,0.051
0.959,0.566
0.055,0.800
0.331,0.508
0.027,0.861
0.295,0.494
0.331,0.444
0.349,0.762
0.962,0.598
0.275,0.463
0.093,0.800
0.449,0.650
0.451,0.045
0.466,0.067
0.443,0.012
1.044,0.559
0.464,0.085
0.265,0.500
0.317,0.475
0.285,0.511
0.959,0.559
0.297,0.500
0.116,0.756
0.469,0.038
0.430,0.096
0.301,0.548
0.966,0.518
0.274,0.492
0.123,0.752
0.271,0.563
0.441,0.670
0.290,0.515
0.128,0.775
0.545,0.090
0.288,0.464
1.002,0.516
1.024,0.542
0.428,0.685
0.320,0.598
0.054,0.741
1.039,0.528
0.458,0.616
0.422,0.744
0.271,0.426
0.988,0.487
1.006,0.547
0.940,0.513
1.079,0.544
0.481,0.006
0.009,0.785
1.018,0.582
0.918,0.470
0.969,0.478
0.324,0.569
0.149,0.801
0.492,0.716
0.299,0.456
0.504,0.019
0.072,0.785
0.247,0.566
0.119,0.794
0.922,0.491
0.985,0.553
0.581,0.102
0.007,0.787
0.289,0.474
0.915,0.546
0.069,0.768
0.418,0.728
0.520,0.080
0.974,0.507
0.301,0.508
0.898,0.491
0.939,0.559
0.322,0.407
0.990,0.524
0.937,0.486
0.378,0.777
0.478,0.033
0.528,0.089
1.051,0.485
0.384,0.699
0.538,0.098
0.121,0.809
0.083,0.724
0.366,0.720
1.046,0.600
0.911,0.465
0.460,0.029
0.970,0.544
0.231,0.551
0.510,0.049
0.532,0.093
0.547,0.053
0.915,0.613
0.251,0.542
0.998,0.564
0.537,0.136
0.284,0.515
0.941,0.520
0.453,0.634
0.481,0.701
0.303,0.526
0.056,0.779
0.993,0.573
0.115,0.816
0.926,0.498
0.388,0.716
0.486,0.724
0.477,0.024
1.011,0.558
1.029,0.579
0.481,0.742
0.251,0.588
0.499,0.089
0.518,0.073
0.003,0.789
0.890,0.474
0.011,0.740
0.528,0.788
0.309,0.491
0.255,0.515
0.355,0.601
0.103,0.822
0.528,0.118
0.492,0.091
0.260,0.486
0.525,0.061
0.111,0.761
0.473,0.782
0.969,0.507
0.350,0.593
1.031,0.564
0.369,0.728
0.031,0.703
0.136,0.811
0.415,0.691
0.065,0.788
0.460,0.695
0.427,0.723
0.063,0.814
0.403,0.674
0.096,0.718
0.304,0.472
0.465,0.097
0.380,0.106
0.472,0.043
0.083,0.785
0.906,0.560
0.478,0.749
0.961,0.557
0.949,0.519
0.460,0.111
1.021,0.551
0.475,0.671
0.268,0.495
0.920,0.529
0.944,0.543
0.084,0.820
1.022,0.526
0.499,0.096
0.010,0.747
0.062,0.846
0.217,0.523
0.506,0.017
0.069,0.716
0.030,0.788
0.260,0.569
0.082,0.738
0.409,0.139
0.528,0.091
0.452,0.714
0.125,0.830
0.457,0.706
0.485,0.108
0.983,0.551
0.072,0.764
0.982,0.524
0.920,0.543
0.444,0.758
0.063,0.800
0.035,0.766
0.282,0.512
0.461,0.130
0.551,0.058
0.950,0.552
0.321,0.517
0.924,0.555
1.003,0.577
0.094,0.736
0.556,0.071
0.030,0.819
0.120,0.759
0.548,0.015
0.277,0.500
0.918,0.559
0.298,0.506
0.092,0.791
1.000,0.528
0.031,0.774
0.972,0.574
0.318,0.524
0.052,0.728
0.379,0.817
0.096,0.769
0.133,0.772
0.441,0.653
0.263,0.537
0.552,0.127
1.008,0.551
1.026,0.508
0.546,0.083
0.538,0.104
0.455,0.079
0.033,0.797
0.481,0.090
0.243,0.499
0.475,0.066
0.446,0.779
0.251,0.429
0.056,0.798
0.464,0.718
0.245,0.505
0.986,0.461
0.242,0.535
0.254,0.591
0.517,0.068
0.439,0.007
0.001,0.734
0.513,0.064
0.421,0.693
0.408,0.763
0.461,0.724
0.908,0.590
0.266,0.497
0.204,0.558
1.049,0.525
0.100,0.800
0.170,0.734
0.029,0.771
0.154,0.755
0.107,0.772
0.520,0.124
0.114,0.773
0.501,0.054
0.094,0.758
0.474,0.655
0.401,0.731
0.272,0.510
0.484,0.113
0.961,0.565
0.450,0.785
0.969,0.507
0.039,0.809
0.492,0.174
0.932,0.458
0.050,0.828
0.522,0.070
0.051,0.812
0.474,0.755
0.439,0.045
0.926,0.479
0.567,0.023
0.505,0.031
0.017,0.744
1.021,0.535
0.119,0.783
0.427,0.732
0.012,0.731
0.927,0.499
0.412,0.730
0.997,0.476
0.428,0.789
0.060,0.836
1.068,0.507
0.280,0.503
0.247,0.508
0.190,0.479
0.556,0.082
0.996,0.614
0.365,0.768
0.283,0.562
0.502,0.723
0.958,0.639
0.429,0.693
0.936,0.557
0.978,0.560
0.586,0.069
0.298,0.452
0.474,0.802
0.491,0.105
1.044,0.555
0.107,0.786
0.978,0.544
0.146,0.766
0.196,0.514
1.007,0.474
0.514,0.085
0.548,0.078
0.294,0.501
0.500,0.130
0.978,0.592
0.358,0.690
0.514,0.060
0.245,0.508
0.998,0.520
0.082,0.803
0.054,0.805
0.322,0.493
0.105,0.794
0.066,0.856
0.376,0.761
0.256,0.520
0.531,0.090
0.451,0.721
0.964,0.527
0.312,0.489
0.214,0.504
0.970,0.527
0.521,0.061
0.569,0.130
0.048,0.780
0.082,0.765
0.478,0.676
0.144,0.774
0.076,0.805
0.394,0.708
0.442,0.712
0.320,0.562
0.977,0.488
0.272,0.562
0.084,0.736
0.580,0.075
0.328,0.726
0.571,0.093
0.466,0.065
0.906,0.589
0.514,0.678
0.065,0.794
0.914,0.522
0.283,0.518
0.483,0.727
0.206,0.485
0.452,0.817
0.291,0.547
0.235,0.549
0.420,0.701
1.058,0.516
0.448,0.714
0.942,0.541
0.481,0.003
0.282,0.510
0.060,0.765
0.988,0.484
0.316,0.485
0.090,0.779
0.149,0.781
0.128,0.826
1.046,0.511
0.218,0.485
0.506,0.083
0.956,0.530
0.948,0.519
0.233,0.544
1.024,0.481
0.518,0.075
0.231,0.431
0.086,0.773
0.544,0.022
0.077,0.737
0.317,0.518
0.377,0.723
0.982,0.559
0.428,0.044
0.459,0.728
0.138,0.747
0.277,0.456
0.454,0.829
0.283,0.488
1.017,0.557
0.284,0.478
0.069,0.779
0.316,0.476
0.939,0.589
0.408,0.648
0.506,0.037
0.450,0.675
0.088,0.738
1.023,0.532
0.059,0.754
0.303,0.504
0.449,0.687
0.995,0.517
0.450,0.736
0.941,0.553
