0.458,0.144,0.210
0.558,0.024,0.316
0.561,0.107,0.274
0.502,0.747,0.816
0.098,0.774,0.410
0.474,0.101,0.284
0.374,0.031,0.256
0.359,0.069,0.187
0.095,0.685,0.458
0.755,0.952,0.582
0.653,0.943,0.614
0.469,0.048,0.292
0.446,0.082,0.332
0.031,0.735,0.507
0.750,1.045,0.567
0.484,0.006,0.355
0.545,0.742,0.825
0.484,0.050,0.302
0.081,0.778,0.433
0.722,0.979,0.534
0.396,0.057,0.251
0.510,0.751,0.851
0.388,0.032,0.302
0.523,0.744,0.848
0.394,0.071,0.291
0.356,0.076,0.311
0.423,0.078,0.335
0.128,0.681,0.457
0.635,0.058,0.262
0.037,0.805,0.356
0.585,0.699,0.713
0.410,0.086,0.383
0.099,0.784,0.401
0.494,0.715,0.854
0.449,0.610,0.809
0.709,0.995,0.534
0.444,0.074,0.292
0.483,0.028,0.249
0.755,0.965,0.556
0.453,0.762,0.825
0.777,0.938,0.553
0.353,0.076,0.274
0.762,1.010,0.521
0.738,0.930,0.491
0.065,0.793,0.498
0.076,0.824,0.499
0.357,0.119,0.286
0.485,0.614,0.757
0.578,0.684,0.843
0.483,0.037,0.284
0.053,0.757,0.484
0.117,0.750,0.397
0.818,0.964,0.603
0.060,0.824,0.385
0.518,0.047,0.287
0.494,0.089,0.294
0.541,0.687,0.725
0.700,0.954,0.540
0.509,0.720,0.799
0.506,0.651,0.734
0.334,0.096,0.338
0.424,0.020,0.254
0.446,0.077,0.286
0.360,0.178,0.306
0.352,0.067,0.309
0.544,0.073,0.351
0.646,1.065,0.533
0.483,0.099,0.306
0.504,0.123,0.260
0.695,0.892,0.550
0.744,0.991,0.556
0.403,0.091,0.267
0.335,0.133,0.231
0.489,0.060,0.268
0.486,0.048,0.277
0.521,0.159,0.277
0.483,0.008,0.209
0.384,0.080,0.278
0.469,0.038,0.228
0.493,0.076,0.232
0.414,0.091,0.312
0.069,0.770,0.373
0.474,0.680,0.855
0.139,0.759,0.356
0.498,0.639,0.780
0.413,0.670,0.808
0.742,0.923,0.550
0.104,0.685,0.498
0.298,0.010,0.308
0.531,0.630,0.897
0.359,0.125,0.336
0.354,0.080,0.341
0.465,0.032,0.263
0.525,0.022,0.286
0.448,0.649,0.808
0.386,0.051,0.301
0.737,0.967,0.555
0.476,0.726,0.816
0.355,0.053,0.263
0.338,0.166,0.374
0.479,0.065,0.291
0.450,0.027,0.303
0.500,0.072,0.270
0.374,0.029,0.316
0.742,0.935,0.487
0.137,0.732,0.427
0.380,0.039,0.298
0.515,0.655,0.777
0.767,0.941,0.553
0.711,1.054,0.589
0.493,0.632,0.809
0.402,0.100,0.223
0.526,0.700,0.804
0.477,0.611,0.841
0.777,0.932,0.494
0.410,0.084,0.265
0.749,0.959,0.578
0.676,0.966,0.616
0.051,0.724,0.427
0.492,0.084,0.335
0.732,1.026,0.607
0.495,0.115,0.252
0.497,0.085,0.277
0.485,0.012,0.225
0.753,1.012,0.553
0.673,0.980,0.567
0.085,0.807,0.390
0.583,0.656,0.783
0.463,0.689,0.780
0.721,1.010,0.512
0.760,0.999,0.497
0.731,1.000,0.486
0.724,0.991,0.558
0.548,0.690,0.819
0.072,0.797,0.452
0.096,0.796,0.377
0.127,0.721,0.478
0.092,0.698,0.391
0.531,0.055,0.247
0.089,0.733,0.429
0.690,0.936,0.518
0.706,0.945,0.489
0.513,0.620,0.826
0.711,0.965,0.571
0.473,0.069,0.191
0.061,0.802,0.454
0.491,0.097,0.307
0.470,0.034,0.353
0.684,0.896,0.627
0.348,0.068,0.345
0.654,1.007,0.559
0.504,0.023,0.298
0.463,0.120,0.277
0.402,0.070,0.248
0.346,0.093,0.276
0.746,0.917,0.591
0.488,0.071,0.237
0.356,0.059,0.315
0.460,0.002,0.287
0.491,0.678,0.823
0.675,0.936,0.503
0.143,0.759,0.430
0.423,0.043,0.298
0.764,0.953,0.539
0.530,0.715,0.822
0.356,0.011,0.294
0.474,0.705,0.785
0.391,0.092,0.246
0.510,0.093,0.254
0.478,0.686,0.849
0.549,0.631,0.781
0.773,0.927,0.575
0.712,1.004,0.543
0.748,1.001,0.543
0.517,0.698,0.812
0.553,0.652,0.785
0.366,0.088,0.134
0.395,0.057,0.306
0.495,0.071,0.305
0.546,0.019,0.220
0.527,0.688,0.832
0.045,0.813,0.416
0.470,0.117,0.209
0.331,0.054,0.251
0.099,0.766,0.478
0.383,0.055,0.245
0.106,0.724,0.459
0.631,0.979,0.475
0.749,0.964,0.570
0.745,0.985,0.561
0.305,0.066,0.288
0.473,0.652,0.864
0.531,0.082,0.266
0.365,0.055,0.290
0.474,0.028,0.302
0.599,0.091,0.250
0.654,0.949,0.614
0.374,0.075,0.301
0.057,0.810,0.418
0.502,0.136,0.252
0.531,0.021,0.320
0.326,0.087,0.241
0.355,0.050,0.268
0.037,0.761,0.448
0.497,0.643,0.804
0.473,0.660,0.870
0.382,0.040,0.332
0.726,0.972,0.561
0.645,0.956,0.499
0.561,0.694,0.809
0.805,0.966,0.516
0.530,0.655,0.872
0.435,0.108,0.247
0.524,0.112,0.301
0.459,0.026,0.306
0.329,0.059,0.310
0.396,0.135,0.345
0.368,0.087,0.231
0.503,0.088,0.232
0.062,0.785,0.467
0.334,0.095,0.230
0.061,0.756,0.437
0.013,0.738,0.452
0.367,0.039,0.333
0.661,0.995,0.557
0.462,0.022,0.224
0.379,0.078,0.310
0.783,1.005,0.507
0.490,0.031,0.232
0.524,0.610,0.820
0.439,0.719,0.859
0.305,0.042,0.319
0.564,0.755,0.762
0.027,0.772,0.466
0.054,0.811,0.503
0.522,0.088,0.336
0.519,0.671,0.800
0.504,0.646,0.831
0.420,0.689,0.812
0.526,0.702,0.901
0.101,0.761,0.442
0.710,1.040,0.523
0.741,0.979,0.550
0.708,0.948,0.513
0.104,0.773,0.490
0.780,0.969,0.561
0.134,0.801,0.481
0.709,1.019,0.498
0.069,0.774,0.464
0.742,0.982,0.629
0.755,0.915,0.557
0.526,0.144,0.267
0.560,0.677,0.789
0.501,0.719,0.872
0.360,0.070,0.318
0.539,0.701,0.771
0.492,0.633,0.839
0.041,0.819,0.495
0.649,0.707,0.779
0.506,0.107,0.326
0.573,0.083,0.262
0.541,0.095,0.273
0.520,0.666,0.751
0.072,0.753,0.448
0.159,0.759,0.488
0.430,0.068,0.263
0.562,0.696,0.827
0.719,1.012,0.510
0.465,0.699,0.757
0.411,0.033,0.231
0.432,0.070,0.265
0.665,0.955,0.534
0.452,0.711,0.819
0.723,1.062,0.527
0.402,0.068,0.313
0.505,0.687,0.793
0.258,0.053,0.281
0.524,0.127,0.279
0.460,0.090,0.339
0.495,0.104,0.222
0.172,0.797,0.426
0.533,0.731,0.748
0.480,0.778,0.811
0.551,0.666,0.812
0.443,0.686,0.826
0.522,0.124,0.206
0.787,0.970,0.466
0.110,0.801,0.430
0.415,0.050,0.306
0.378,0.053,0.292
0.549,0.598,0.844
0.510,0.082,0.341
0.067,0.768,0.473
0.152,0.811,0.487
0.494,0.729,0.752
0.532,0.737,0.872
0.056,0.797,0.453
0.499,0.068,0.266
0.737,1.015,0.530
0.316,0.129,0.282
0.734,0.935,0.487
0.501,0.119,0.361
0.719,1.045,0.546
0.479,0.739,0.853
0.766,1.048,0.527
0.431,0.049,0.202
0.727,1.031,0.584
0.706,0.973,0.578
0.519,0.700,0.799
0.567,0.709,0.780
0.337,0.041,0.294
0.503,0.040,0.247
0.399,0.080,0.336
0.483,0.065,0.299
0.060,0.777,0.401
0.778,0.934,0.533
0.495,0.080,0.285
0.709,1.035,0.617
0.759,0.852,0.570
0.540,0.722,0.814
0.098,0.710,0.471
0.079,0.766,0.436
0.770,1.003,0.550
0.106,0.748,0.405
0.706,1.017,0.602
0.471,0.598,0.753
0.487,0.632,0.825
0.152,0.777,0.482
0.556,0.056,0.250
0.497,0.630,0.846
0.663,0.964,0.507
0.464,0.062,0.220
0.064,0.799,0.430
0.558,0.094,0.324
0.603,0.069,0.282
0.419,0.107,0.271
0.718,0.947,0.541
0.066,0.813,0.417
0.370,0.033,0.289
0.412,0.020,0.328
0.504,0.094,0.271
0.793,0.992,0.601
0.690,0.922,0.621
0.520,0.713,0.853
0.742,0.946,0.603
0.425,0.111,0.280
0.157,0.783,0.470
0.397,0.025,0.306
0.526,0.613,0.738
0.330,0.065,0.249
0.424,0.649,0.713
0.469,0.156,0.259
0.731,0.975,0.556
0.478,0.054,0.217
0.544,0.665,0.767
0.488,0.139,0.221
0.415,0.034,0.267
0.428,0.141,0.264
0.525,0.693,0.738
0.455,0.036,0.261
0.761,0.937,0.567
0.664,0.931,0.564
0.028,0.823,0.502
0.494,0.096,0.281
0.296,0.123,0.287
0.429,0.587,0.757
0.161,0.787,0.424
0.476,0.037,0.211
0.089,0.737,0.412
0.732,1.021,0.566
0.482,0.634,0.825
0.082,0.797,0.458
0.378,0.112,0.281
0.740,1.020,0.555
0.577,0.080,0.311
0.518,0.008,0.262
0.369,0.035,0.272
0.378,0.028,0.316
0.116,0.761,0.458
0.116,0.779,0.469
0.729,0.925,0.567
0.344,0.089,0.281
0.302,0.114,0.311
0.492,0.672,0.743
0.090,0.796,0.499
0.461,0.114,0.239
0.498,0.038,0.221
0.101,0.810,0.419
0.378,0.088,0.353
0.460,0.622,0.803
0.456,0.060,0.218
0.576,0.679,0.831
0.748,0.935,0.498
0.544,0.134,0.244
0.679,1.025,0.523
0.060,0.719,0.411
0.119,0.782,0.434
0.504,0.728,0.833
0.667,0.960,0.548
0.384,0.127,0.243
0.438,0.131,0.343
0.533,0.674,0.795
0.549,0.089,0.291
0.377,0.102,0.262
0.532,0.050,0.297
0.075,0.768,0.478
0.491,0.645,0.775
0.404,0.063,0.283
0.457,0.662,0.753
0.495,0.123,0.247
0.040,0.691,0.460
0.024,0.785,0.551
0.069,0.754,0.420
0.457,0.023,0.261
0.394,0.083,0.370
0.764,1.017,0.513
0.531,0.641,0.729
0.455,0.063,0.217
0.050,0.795,0.483
0.477,0.105,0.202
0.514,0.114,0.328
0.779,0.946,0.617
0.079,0.751,0.516
0.096,0.809,0.511
0.002,0.759,0.494
0.518,0.735,0.741
0.387,0.043,0.291
0.717,0.931,0.573
0.485,0.051,0.305
0.511,0.072,0.263
0.060,0.788,0.396
0.712,0.956,0.545
0.755,0.987,0.551
0.491,0.089,0.230
0.506,0.067,0.334
0.709,0.961,0.540
0.500,0.716,0.903
0.437,0.673,0.832
0.380,0.081,0.277
0.035,0.766,0.482
0.513,0.647,0.818
0.475,0.652,0.788
0.685,0.907,0.521
0.507,0.038,0.221
0.485,0.078,0.298
0.516,0.694,0.785
0.056,0.788,0.504
0.523,0.095,0.231
0.465,0.100,0.194
0.399,0.679,0.836
0.527,0.687,0.806
0.004,0.775,0.472
0.692,0.974,0.519
0.707,1.036,0.532
0.456,0.645,0.785
0.402,0.017,0.230
0.548,0.710,0.805
0.464,0.681,0.842
0.505,0.087,0.274
0.093,0.748,0.460
0.510,0.681,0.868
0.028,0.759,0.455
0.446,0.072,0.301
0.501,0.702,0.839
0.482,0.056,0.326
0.017,0.856,0.447
0.472,0.077,0.247
0.461,0.118,0.262
0.484,0.099,0.274
0.312,0.098,0.286
0.116,0.776,0.430
0.077,0.817,0.458
0.551,0.626,0.770
0.686,0.984,0.513
0.426,0.012,0.340
0.048,0.764,0.389
0.507,0.638,0.780
0.540,0.766,0.675
0.527,0.121,0.233
0.399,0.003,0.257
0.481,0.027,0.244
0.794,1.032,0.495
0.495,0.666,0.825
0.717,0.984,0.594
0.764,0.967,0.525
0.059,0.736,0.435
0.504,0.686,0.848
0.506,0.057,0.280
0.495,0.016,0.258
0.052,0.749,0.431
0.698,0.963,0.463
0.561,0.030,0.230
0.431,0.074,0.169
0.456,0.701,0.730
0.466,0.708,0.795
0.392,0.012,0.260
0.460,0.024,0.312
0.093,0.835,0.446
0.076,0.756,0.469
0.005,0.726,0.399
0.444,0.053,0.263
0.136,0.751,0.478
0.730,1.062,0.514
0.111,0.718,0.376
0.761,0.969,0.510
0.716,0.970,0.536
0.007,0.820,0.497
0.511,0.692,0.765
0.021,0.739,0.449
0.716,0.996,0.502
0.394,0.082,0.208
0.733,0.933,0.548
0.497,0.078,0.211
0.472,0.121,0.254
0.128,0.746,0.413
0.053,0.741,0.395
0.779,1.045,0.566
0.692,0.984,0.490
0.492,0.722,0.852
0.077,0.809,0.445
0.534,0.682,0.915
0.517,0.098,0.295
0.714,0.963,0.533
0.726,0.934,0.512
0.840,0.981,0.541
0.512,0.744,0.746
0.443,0.063,0.274
0.086,0.807,0.462
0.688,0.993,0.551
0.525,0.775,0.807
0.730,1.009,0.547
0.701,1.035,0.546
0.428,0.026,0.227
0.082,0.776,0.366
0.489,0.658,0.812
0.044,0.790,0.427
0.774,0.978,0.576
0.537,0.639,0.868
0.802,0.972,0.550
0.474,0.750,0.784
0.791,1.003,0.457
0.088,0.765,0.501
0.104,0.769,0.449
0.411,0.685,0.860
0.673,0.969,0.601
0.083,0.791,0.393
0.350,0.014,0.348
0.487,0.688,0.827
0.754,0.948,0.527
0.536,0.714,0.715
0.714,1.074,0.606
0.509,0.647,0.820
0.743,0.953,0.553
0.144,0.828,0.493
0.469,0.022,0.216
0.477,0.114,0.261
0.757,0.942,0.524
0.050,0.807,0.463
0.380,0.104,0.291
0.337,0.055,0.301
0.702,0.924,0.499
0.792,1.000,0.574
0.558,0.641,0.877
0.714,0.869,0.516
0.081,0.727,0.417
0.061,0.820,0.490
0.476,0.618,0.784
0.385,0.109,0.207
0.484,0.785,0.760
0.497,0.732,0.811
0.831,0.947,0.541
0.745,0.926,0.532
0.330,0.036,0.287
0.134,0.767,0.502
0.527,0.127,0.198
0.443,0.683,0.821
0.782,0.938,0.554
0.764,0.975,0.527
0.510,0.672,0.761
0.557,0.646,0.801
0.499,0.653,0.730
0.505,0.144,0.292
0.483,0.020,0.236
0.370,0.073,0.323
0.344,0.109,0.229
0.705,0.962,0.475
0.460,0.082,0.256
0.716,0.963,0.526
0.575,0.096,0.233
0.743,1.043,0.495
0.512,0.054,0.234
0.724,0.988,0.587
0.463,0.090,0.311
0.434,0.669,0.844
0.506,0.014,0.287
0.473,0.668,0.812
0.468,0.600,0.823
0.514,0.613,0.788
0.522,0.642,0.833
0.539,0.630,0.773
0.677,0.949,0.524
0.725,1.044,0.506
0.694,1.009,0.533
0.367,0.082,0.299
0.434,0.057,0.335
0.101,0.851,0.453
0.462,0.078,0.321
0.070,0.820,0.427
0.551,0.649,0.763
0.383,0.065,0.336
0.545,0.644,0.796
0.751,0.970,0.499
0.058,0.791,0.459
0.507,0.069,0.227
0.515,0.641,0.850
0.524,0.091,0.265
0.471,0.666,0.749
0.772,1.011,0.519
0.513,0.673,0.791
0.090,0.728,0.462
0.559,0.616,0.791
0.706,0.969,0.502
0.363,0.043,0.280
0.377,0.011,0.288
0.480,0.665,0.740
0.479,0.044,0.324
0.483,0.701,0.824
0.326,0.134,0.258
0.469,0.635,0.808
0.414,0.049,0.246
0.543,0.027,0.319
0.535,0.067,0.238
0.028,0.803,0.389
0.552,0.712,0.793
0.501,0.703,0.803
0.401,0.078,0.327
0.370,0.095,0.246
0.518,0.129,0.272
0.456,0.724,0.919
0.482,0.050,0.290
0.421,0.059,0.322
0.350,0.019,0.191
0.718,1.042,0.536
0.469,0.095,0.225
0.778,1.074,0.582
0.454,0.714,0.799
0.048,0.748,0.408
0.041,0.777,0.410
0.429,0.112,0.273
0.068,0.820,0.468
0.546,0.100,0.252
0.031,0.781,0.531
0.342,0.065,0.313
0.405,0.013,0.272
0.472,0.630,0.759
0.429,0.055,0.312
0.544,0.084,0.312
0.716,0.977,0.534
0.123,0.858,0.408
0.517,0.064,0.293
0.404,0.070,0.224
0.082,0.768,0.430
0.744,0.952,0.565
0.495,0.066,0.188
0.382,0.000,0.327
0.062,0.808,0.478
0.342,0.064,0.287
0.682,0.966,0.577
