0.029,0.770
0.251,0.479
0.459,0.727
0.949,0.540
1.005,0.552
0.940,0.553
0.497,0.043
0.959,0.499
0.428,0.039
0.473,0.037
0.007,0.749
0.137,0.725
0.971,0.509
0.483,0.034
0.582,0.158
0.546,0.071
0.503,0.050
0.467,0.705
0.038,0.770
0.490,0.700
0.914,0.482
0.976,0.570
0.084,0.807
0.301,0.490
0.302,0.503
0.283,0.521
0.936,0.499
0.960,0.487
0.988,0.503
1.010,0.493
0.401,0.654
0.241,0.497
0.432,0.676
0.027,0.740
0.975,0.532
0.958,0.488
0.518,0.106
0.128,0.778
0.012,0.795
0.527,0.128
0.181,0.529
1.041,0.518
0.398,0.730
0.393,0.771
0.287,0.416
0.066,0.845
1.029,0.584
0.294,0.562
0.970,0.522
0.368,0.702
0.270,0.510
0.127,0.787
0.967,0.518
0.503,0.092
0.292,0.460
0.947,0.499
0.294,0.581
0.570,0.765
0.347,0.709
0.932,0.569
0.095,0.864
1.046,0.555
0.088,0.700
0.266,0.480
0.259,0.570
0.486,0.043
0.499,0.115
0.536,0.090
1.016,0.484
0.976,0.585
0.141,0.802
0.950,0.547
0.441,0.057
0.003,0.765
0.206,0.440
0.013,0.813
1.038,0.526
0.239,0.557
0.132,0.756
0.287,0.496
0.094,0.749
0.270,0.502
0.049,0.748
0.058,0.758
0.446,0.724
0.531,0.073
0.147,0.802
0.075,0.760
0.559,0.062
0.521,0.053
0.497,0.018
0.968,0.537
0.062,0.712
0.061,0.763
0.547,0.080
0.019,0.791
0.523,0.124
0.261,0.433
0.482,0.062
0.968,0.524
0.461,0.704
0.194,0.528
0.058,0.755
0.100,0.831
0.436,0.126
0.501,0.078
0.474,0.775
0.025,0.865
0.983,0.482
0.329,0.464
0.299,0.446
0.953,0.533
0.942,0.510
0.922,0.656
0.521,0.078
0.284,0.477
0.176,0.764
0.416,0.675
0.436,0.697
0.235,0.474
0.451,0.758
0.447,0.643
1.019,0.482
0.516,0.074
0.433,0.662
0.974,0.522
0.100,0.827
0.480,0.111
0.272,0.477
0.984,0.532
1.005,0.567
0.485,0.027
1.027,0.503
0.054,0.752
0.355,0.455
0.455,0.715
0.227,0.452
0.531,0.097
0.431,0.740
0.494,0.072
0.426,0.693
0.443,0.099
0.233,0.487
0.093,0.777
0.910,0.515
0.961,0.489
0.467,0.025
0.464,0.751
0.303,0.544
0.391,0.744
0.552,0.092
0.301,0.483
1.030,0.525
0.061,0.804
0.333,0.523
0.565,0.013
0.529,0.746
0.437,0.760
0.415,0.741
0.366,0.719
0.419,0.826
0.444,0.752
0.085,0.771
0.920,0.549
0.297,0.583
0.037,0.839
0.482,0.709
0.406,0.708
0.439,0.691
0.085,0.759
0.512,0.720
0.992,0.576
0.239,0.493
0.419,0.743
0.308,0.451
0.496,0.092
0.531,0.102
0.550,0.045
0.141,0.813
0.453,0.091
0.229,0.556
0.462,0.095
0.504,0.013
0.436,0.667
1.014,0.526
0.515,0.065
0.522,0.154
0.529,0.699
0.263,0.584
0.294,0.517
0.397,0.736
0.485,0.110
0.408,0.754
0.467,0.064
0.958,0.568
1.008,0.549
0.163,0.733
0.284,0.538
0.481,0.650
0.977,0.572
1.047,0.615
0.965,0.565
0.246,0.509
0.074,0.749
0.473,0.026
0.959,0.541
0.305,0.533
0.339,0.495
0.273,0.516
0.089,0.810
0.138,0.735
1.020,0.540
0.483,0.090
0.970,0.472
0.058,0.736
0.360,0.535
0.405,0.739
0.459,0.818
0.287,0.487
0.123,0.794
0.431,0.107
0.415,0.087
0.542,0.068
0.978,0.526
0.463,0.768
0.370,0.745
0.034,0.825
1.004,0.497
0.948,0.578
0.047,0.750
0.290,0.529
0.092,0.841
1.022,0.533
0.450,0.111
0.527,0.064
0.444,0.021
0.988,0.532
0.140,0.748
0.509,0.119
0.439,0.066
0.064,0.796
0.521,0.046
0.505,0.685
0.026,0.793
0.425,0.665
0.212,0.455
0.446,0.123
0.932,0.597
0.981,0.584
0.966,0.488
1.003,0.485
0.960,0.452
0.341,0.499
0.051,0.866
0.105,0.832
0.937,0.546
0.326,0.491
1.007,0.544
0.301,0.445
0.214,0.490
0.061,0.761
0.056,0.839
0.256,0.510
0.076,0.863
0.532,0.085
0.965,0.528
1.015,0.546
0.297,0.541
1.012,0.538
0.970,0.506
0.268,0.469
0.078,0.761
0.206,0.513
0.453,0.056
0.262,0.524
0.095,0.723
0.079,0.756
0.453,0.101
0.429,0.734
0.275,0.425
0.454,0.694
0.353,0.722
0.485,0.137
0.168,0.814
1.025,0.478
0.028,0.738
0.385,0.746
0.083,0.748
0.103,0.803
0.482,0.153
0.418,0.775
0.390,0.699
0.249,0.427
0.461,0.145
0.556,0.121
0.298,0.455
0.499,0.060
0.427,0.763
0.030,0.812
1.004,0.486
0.550,0.750
0.469,0.723
0.446,0.719
0.192,0.586
0.289,0.518
0.040,0.772
0.451,0.631
0.960,0.495
1.037,0.483
0.257,0.526
0.520,0.132
0.392,0.748
0.056,0.842
0.439,0.741
0.229,0.498
0.109,0.765
0.441,0.686
0.269,0.501
0.081,0.747
0.468,0.055
0.314,0.507
0.450,0.666
0.247,0.532
0.580,0.095
0.457,0.083
0.477,0.745
0.120,0.767
0.227,0.485
0.485,0.722
0.310,0.570
0.453,0.727
0.136,0.827
0.071,0.736
1.027,0.532
0.490,0.130
0.554,0.068
0.479,0.071
0.964,0.629
0.280,0.511
0.283,0.474
0.124,0.729
0.260,0.548
0.239,0.492
0.969,0.534
0.518,0.039
0.974,0.558
0.274,0.478
0.319,0.511
0.510,0.087
0.114,0.832
0.968,0.509
0.080,0.783
0.313,0.471
0.504,0.022
0.373,0.436
0.065,0.777
0.135,0.757
0.450,0.734
0.913,0.520
0.937,0.600
0.400,0.752
0.280,0.495
0.526,0.672
0.073,0.824
0.535,0.108
0.568,0.110
0.997,0.532
0.963,0.525
0.411,0.729
0.107,0.761
0.958,0.568
0.423,0.814
0.540,0.067
1.037,0.583
0.055,0.772
0.099,0.785
0.073,0.703
0.273,0.499
0.427,0.722
0.537,0.039
0.178,0.449
0.100,0.772
0.989,0.588
0.998,0.529
0.236,0.506
0.498,0.043
0.055,0.735
0.493,0.114
0.235,0.495
0.107,0.763
0.515,0.061
1.069,0.518
0.447,0.700
1.034,0.611
0.438,0.747
0.230,0.431
0.261,0.526
0.964,0.512
0.408,0.683
0.999,0.556
0.206,0.523
0.532,0.053
0.093,0.766
0.483,0.747
0.417,0.665
0.492,0.057
0.398,0.493
0.583,0.068
0.445,0.746
0.511,0.028
0.954,0.542
0.037,0.785
0.064,0.808
0.074,0.705
0.416,0.716
0.489,0.068
0.472,0.033
0.534,0.089
0.422,0.719
0.261,0.498
0.043,0.754
0.986,0.530
0.487,0.088
0.558,0.730
0.099,0.738
0.338,0.746
0.444,0.774
0.078,0.831
0.105,0.831
0.099,0.786
0.495,0.126
0.479,0.075
0.953,0.567
0.420,0.672
0.449,0.048
0.881,0.512
0.513,0.008
0.520,0.022
0.889,0.520
1.000,0.555
0.550,0.070
0.291,0.555
0.474,0.740
0.241,0.457
0.086,0.797
0.426,0.762
0.538,0.028
0.215,0.517
0.404,0.790
0.983,0.497
0.535,0.125
0.236,0.565
0.945,0.587
0.232,0.531
0.465,0.691
0.561,0.024
0.479,0.702
0.451,0.710
0.073,0.758
0.115,0.858
0.534,0.087
0.956,0.577
0.962,0.566
0.474,0.117
0.402,0.691
0.070,0.773
0.421,0.737
0.436,0.089
0.255,0.422
0.183,0.785
0.485,0.044
0.313,0.515
0.332,0.598
0.438,0.688
1.011,0.468
0.958,0.520
0.526,0.099
0.332,0.454
0.509,0.067
0.908,0.513
0.948,0.477
0.231,0.458
1.010,0.516
0.120,0.795
0.922,0.589
0.457,0.741
0.411,0.733
0.260,0.479
0.424,0.652
0.332,0.497
0.041,0.762
0.046,0.830
0.155,0.464
0.248,0.460
0.236,0.540
0.342,0.467
0.011,0.825
0.508,0.100
0.310,0.450
0.965,0.496
0.021,0.752
0.536,0.063
0.355,0.695
0.104,0.808
0.053,0.864
0.977,0.539
0.413,0.777
0.426,0.098
0.328,0.490
0.406,0.684
0.438,0.705
0.926,0.567
0.398,0.055
0.100,0.781
0.964,0.631
0.357,0.668
0.495,0.096
0.511,0.702
0.431,0.734
0.433,0.766
0.976,0.497
0.074,0.828
0.960,0.585
0.393,0.750
0.401,0.709
0.959,0.536
0.429,0.632
0.489,0.790
0.519,0.090
0.444,0.101
0.066,0.801
0.999,0.565
0.093,0.770
0.474,0.091
0.375,0.693
0.995,0.576
0.494,0.695
0.516,0.079
0.205,0.540
0.449,0.058
0.546,0.059
0.474,0.703
0.400,0.692
0.432,0.708
0.489,0.102
0.518,0.056
0.286,0.554
0.925,0.608
0.275,0.495
0.283,0.577
0.112,0.833
0.284,0.521
0.390,0.725
0.313,0.516
0.303,0.478
0.384,0.662
0.090,0.826
0.155,0.777
0.098,0.822
0.940,0.525
0.920,0.548
0.287,0.549
0.391,0.736
0.973,0.526
0.358,0.468
0.403,0.741
0.440,0.755
0.125,0.802
0.930,0.528
0.300,0.476
0.079,0.776
0.477,0.008
0.065,0.755
0.492,0.113
0.076,0.769
1.040,0.550
0.524,0.027
0.253,0.561
0.042,0.735
0.322,0.504
0.260,0.425
0.496,0.047
0.397,0.735
0.520,0.048
0.306,0.471
0.573,0.035
0.423,0.758
0.314,0.474
0.375,0.713
0.462,0.779
0.475,0.061
0.090,0.743
0.325,0.499
0.462,0.116
0.087,0.815
0.036,0.742
0.981,0.518
0.540,0.047
0.278,0.417
0.974,0.519
0.105,0.801
0.484,0.079
0.232,0.422
0.966,0.572
0.279,0.445
0.036,0.775
0.080,0.825
0.439,0.109
0.235,0.481
0.304,0.502
0.425,0.727
0.414,0.735
0.245,0.483
0.057,0.789
0.461,0.731
0.524,0.079
0.056,0.760
0.486,0.709
0.089,0.797
1.012,0.583
0.594,0.069
0.297,0.512
0.968,0.489
0.045,0.815
0.242,0.409
0.445,0.028
0.422,0.728
0.996,0.529
0.487,0.070
0.383,0.693
0.456,0.059
0.247,0.474
0.536,0.089
0.516,0.028
0.970,0.513
0.448,0.749
0.990,0.530
0.291,0.491
0.992,0.587
0.523,0.113
0.492,0.050
0.042,0.785
0.440,0.709
0.318,0.568
0.420,0.092
0.260,0.545
0.058,0.768
0.259,0.550
0.331,0.475
0.454,0.716
0.245,0.474
0.087,0.757
0.281,0.473
0.322,0.430
0.095,0.827
1.005,0.507
0.984,0.581
0.473,0.124
0.012,0.810
0.075,0.767
0.386,0.795
0.346,0.773
0.382,0.750
0.474,0.671
0.976,0.556
0.958,0.468
0.267,0.598
0.052,0.743
0.376,0.689
0.499,0.093
0.239,0.492
0.921,0.539
0.464,0.698
0.366,0.716
0.442,0.709
0.010,0.775
0.313,0.479
1.028,0.556
0.049,0.804
0.261,0.486
0.256,0.482
0.025,0.753
0.517,0.072
0.497,0.711
0.508,0.094
0.042,0.721
0.425,0.045
0.228,0.552
0.260,0.419
0.972,0.515
0.014,0.802
0.440,0.718
0.266,0.506
0.325,0.513
0.071,0.806
0.217,0.482
0.401,0.746
0.273,0.471
0.298,0.478
0.407,0.708
0.538,0.676
0.525,0.057
0.418,0.085
0.531,0.026
0.981,0.547
0.334,0.424
0.518,0.049
0.235,0.480
0.953,0.556
0.930,0.473
0.952,0.515
0.450,0.735
0.441,0.833
0.979,0.579
0.023,0.807
0.991,0.621
1.047,0.545
0.078,0.713
0.259,0.540
0.392,0.738
0.533,0.082
0.033,0.726
0.970,0.498
0.506,0.078
0.974,0.540
0.912,0.552
0.205,0.551
0.948,0.560
0.197,0.452
1.000,0.544
0.381,0.699
0.509,0.048
0.108,0.741
0.036,0.768
0.572,0.113
0.316,0.475
0.241,0.496
0.032,0.829
0.149,0.755
0.479,0.112
0.977,0.610
0.455,0.130
1.055,0.508
0.502,0.071
0.933,0.576
0.345,0.466
0.090,0.668
0.526,0.054
0.373,0.683
0.485,0.069
0.979,0.522
0.532,0.086
0.457,0.720
0.523,0.080
0.885,0.548
0.239,0.501
0.022,0.737
0.454,0.724
0.413,0.068
0.245,0.523
1.050,0.569
1.042,0.500
0.029,0.755
0.096,0.754
0.436,0.739
0.344,0.511
0.991,0.539
0.225,0.507
0.276,0.498
0.020,0.767
0.433,0.681
0.955,0.508
0.477,0.096
0.988,0.549
0.975,0.591
0.205,0.521
0.461,0.762
0.169,0.793
0.106,0.747
1.046,0.523
0.526,0.084
0.954,0.461
0.088,0.839
0.467,0.794
0.526,0.023
1.003,0.547
0.284,0.482
0.448,0.066
0.337,0.515
0.470,0.068
1.035,0.579
0.457,0.113
0.939,0.503
0.301,0.433
0.528,0.026
0.475,0.729
0.226,0.452
0.256,0.512
0.537,0.004
0.260,0.460
0.385,0.735
0.025,0.742
1.018,0.558
0.350,0.528
0.417,0.684
0.460,0.073
0.242,0.562
0.088,0.790
0.253,0.493
0.124,0.751
1.050,0.550
0.295,0.439
0.400,0.521
0.921,0.538
0.108,0.781
0.425,0.694
0.098,0.812
0.474,0.044
0.093,0.667
0.487,0.116
0.488,0.739
0.498,0.068
0.087,0.759
0.464,0.030
0.425,0.119
0.548,0.111
0.221,0.483
0.984,0.498
0.517,0.005
0.523,0.075
0.544,0.086
0.513,0.031
0.392,0.672
0.417,0.654
0.213,0.468
0.054,0.822
0.957,0.522
1.016,0.510
0.398,0.686
0.275,0.505
0.935,0.504
1.022,0.527
0.296,0.542
0.477,0.746
0.532,0.043
0.396,0.435
0.470,0.105
0.447,0.750
0.054,0.854
0.175,0.555
0.054,0.842
0.051,0.816
0.086,0.755
0.972,0.444
0.462,0.039
0.294,0.460
0.948,0.499
0.267,0.520
0.940,0.657
0.478,0.079
0.230,0.434
0.119,0.754
0.424,0.796
0.280,0.559
0.553,0.741
0.385,0.684
0.282,0.531
0.130,0.805
0.265,0.477
0.928,0.555
0.440,0.734
0.172,0.521
0.529,0.087
0.133,0.733
0.293,0.539
0.404,0.797
0.030,0.757
0.435,0.816
0.062,0.800
0.518,0.079
0.377,0.776
0.036,0.750
0.064,0.720
0.092,0.797
0.236,0.403
0.543,0.015
0.289,0.556
0.277,0.449
0.360,0.703
0.529,0.084
0.490,0.063
0.996,0.538
0.111,0.731
0.065,0.702
0.370,0.753
0.018,0.787
0.258,0.563
0.266,0.529
0.029,0.760
0.440,0.074
0.443,0.083
0.076,0.776
0.037,0.856
0.050,0.802
0.416,0.051
0.060,0.753
0.309,0.564
0.510,0.039
0.448,0.668
0.459,0.750
0.934,0.445
0.249,0.440
0.251,0.514
0.527,0.087
0.264,0.480
0.442,0.729
0.458,0.691
0.084,0.806
0.476,0.653
0.470,0.657
0.496,0.100
0.388,0.712
0.334,0.512
0.071,0.813
0.437,0.706
1.001,0.496
0.077,0.786
0.493,0.083
0.987,0.549
0.406,0.628
0.515,0.052
0.528,0.052
0.246,0.506
0.428,0.733
0.465,0.657
0.255,0.463
0.374,0.694
0.282,0.444
0.089,0.763
0.077,0.808
0.935,0.535
0.179,0.543
0.263,0.567
0.287,0.509
0.895,0.486
0.405,0.709
0.457,0.759
0.980,0.567
0.497,0.054
0.979,0.538
1.005,0.534
0.473,0.100
0.960,0.590
0.265,0.541
0.444,0.766
0.464,0.752
0.040,0.726
0.556,0.062
0.082,0.800
0.319,0.389
0.961,0.578
0.533,0.081
0.246,0.452
0.093,0.762
0.958,0.486
0.463,0.712
1.026,0.612
0.423,0.071
0.311,0.483
0.457,0.065
0.963,0.516
0.247,0.462
0.913,0.442
0.521,0.201
0.249,0.519
0.456,0.739
0.078,0.719
1.044,0.535
0.478,0.643
0.288,0.516
0.492,0.112
0.479,0.101
0.343,0.573
0.957,0.508
0.006,0.792
0.142,0.753
0.066,0.767
0.455,0.713
0.377,0.704
0.291,0.478
0.383,0.753
0.989,0.564
0.922,0.555
0.047,0.770
1.059,0.572
0.274,0.506
0.307,0.576
0.083,0.844
0.477,0.759
0.330,0.460
0.083,0.734
0.290,0.494
0.462,0.742
0.294,0.499
0.437,0.086
0.953,0.576
0.986,0.497
0.045,0.750
0.977,0.576
0.434,0.795
0.890,0.519
0.037,0.734
0.397,0.748
0.537,0.031
0.034,0.801
0.011,0.744
0.588,0.019
0.489,0.038
0.127,0.826
0.468,0.049
0.261,0.470
0.473,0.650
0.466,0.735
0.579,0.088
0.451,0.695
0.458,0.760
0.063,0.800
1.019,0.577
0.471,0.797
0.518,0.767
0.047,0.756
0.478,0.101
0.272,0.517
0.042,0.739
0.253,0.515
0.526,0.111
0.922,0.493
0.256,0.420
0.419,0.072
0.110,0.729
0.121,0.815
0.077,0.866
0.439,0.662
0.239,0.567
1.002,0.511
0.429,0.782
0.085,0.770
0.412,0.693
0.368,0.743
0.436,0.715
0.419,0.725
0.509,0.051
0.282,0.497
0.047,0.846
1.021,0.607
0.155,0.764
0.984,0.613
0.417,0.670
0.052,0.780
0.267,0.580
0.458,0.749
0.074,0.806
0.292,0.481
0.521,0.131
0.268,0.566
0.484,0.110
0.463,0.094
0.221,0.548
0.310,0.494
0.239,0.537
0.428,0.729
0.100,0.706
0.093,0.750
0.445,0.693
0.293,0.540
0.074,0.773
0.302,0.448
0.444,0.777
0.384,0.474
0.307,0.458
0.526,0.051
0.411,0.710
0.307,0.510
0.100,0.821
0.983,0.618
0.517,0.080
0.107,0.750
0.429,0.681
0.301,0.430
0.371,0.514
0.443,0.175
0.972,0.553
0.050,0.780
1.005,0.502
0.445,0.725
0.137,0.776
0.258,0.473
1.006,0.579
0.114,0.832
0.219,0.476
0.447,0.728
0.243,0.521
0.366,0.726
0.054,0.731
0.513,0.085
0.540,0.001
0.216,0.498
0.100,0.716
0.528,0.077
0.506,0.064
0.105,0.795
0.522,0.043
0.072,0.766
0.456,0.702
0.483,0.760
0.496,0.093
0.974,0.538
0.391,0.732
0.465,0.659
0.458,0.169
0.970,0.525
0.064,0.771
0.270,0.555
0.182,0.562
0.455,0.724
0.011,0.729
0.995,0.569
0.268,0.510
0.479,0.111
0.452,0.741
0.457,0.040
1.019,0.501
0.475,0.063
0.019,0.668
0.099,0.789
0.433,0.734
0.064,0.873
0.257,0.558
0.249,0.447
0.507,0.795
0.098,0.750
0.217,0.541
0.533,0.129
0.069,0.807
0.401,0.768
0.066,0.812
1.004,0.546
0.249,0.479
0.463,0.072
0.223,0.526
0.497,0.090
0.077,0.786
0.283,0.441
0.554,0.022
0.048,0.823
0.310,0.534
0.121,0.793
0.934,0.526
0.452,0.677
0.162,0.385
0.490,0.768
0.550,0.014
0.423,0.682
0.496,0.042
0.488,0.754
0.100,0.816
0.475,0.745
0.320,0.520
0.502,0.777
0.033,0.803
0.408,0.160
0.240,0.476
0.994,0.618
0.139,0.853
1.070,0.566
0.959,0.466
0.022,0.819
0.519,0.092
0.452,0.704
0.468,0.084
0.400,0.706
0.284,0.432
0.591,0.097
0.408,0.648
0.255,0.432
0.019,0.724
0.419,0.758
0.227,0.470
0.211,0.438
0.277,0.477
0.470,0.725
0.544,0.047
0.418,0.756
0.446,0.760
0.084,0.766
0.427,0.742
0.458,0.666
0.975,0.521
0.437,0.714
0.516,0.049
0.465,0.056
0.510,0.051
0.969,0.636
0.241,0.492
0.532,0.069
0.508,0.098
0.300,0.532
0.086,0.777
0.470,0.029
0.363,0.765
0.117,0.786
0.250,0.549
0.966,0.559
0.533,0.729
0.533,0.024
0.443,0.089
0.280,0.428
0.922,0.593
0.274,0.464
0.481,0.762
0.536,0.109
0.079,0.737
1.052,0.516
0.099,0.877
0.570,0.081
0.123,0.720
0.073,0.793
0.512,0.000
0.937,0.574
0.405,0.705
0.264,0.571
0.973,0.511
0.994,0.602
0.263,0.522
0.227,0.493
0.423,0.700
0.442,0.046
0.468,0.101
0.983,0.542
0.298,0.483
0.444,0.759
0.995,0.470
0.300,0.469
0.469,0.742
0.255,0.573
0.006,0.806
0.909,0.517
0.302,0.530
0.515,0.069
0.019,0.768
0.959,0.544
0.236,0.480
0.411,0.704
0.269,0.564
0.453,0.040
0.100,0.784
0.491,0.105
0.477,0.062
0.942,0.473
0.015,0.770
0.215,0.581
0.022,0.737
0.311,0.476
0.070,0.739
0.247,0.439
0.540,0.090
0.289,0.484
0.258,0.456
0.035,0.753
0.238,0.539
0.266,0.548
0.190,0.506
0.063,0.708
0.891,0.550
0.462,0.722
0.452,0.723
0.045,0.773
0.372,0.710
0.324,0.530
0.463,0.067
0.485,0.108
0.541,0.767
0.307,0.453
0.443,0.662
0.952,0.528
0.273,0.538
0.015,0.728
0.221,0.533
0.275,0.518
0.096,0.769
0.037,0.801
0.087,0.755
0.028,0.792
0.049,0.759
0.191,0.463
0.428,0.700
0.488,0.037
0.452,0.782
0.427,0.704
0.453,0.746
0.410,0.729
0.968,0.473
0.963,0.534
0.266,0.475
0.273,0.510
0.421,0.664
0.476,0.038
1.030,0.532
0.045,0.856
0.961,0.484
0.313,0.493
0.149,0.804
0.303,0.505
1.004,0.526
0.413,0.098
0.560,0.088
0.077,0.785
0.582,0.070
0.109,0.769
0.158,0.776
0.484,0.793
0.305,0.510
0.983,0.577
0.055,0.848
0.060,0.800
0.508,0.035
0.553,0.085
0.282,0.459
0.531,0.036
0.219,0.529
0.927,0.530
0.406,0.694
0.492,0.702
0.223,0.519
0.887,0.508
0.500,0.055
0.049,0.840
1.044,0.530
0.460,0.064
0.270,0.534
0.428,0.079
1.052,0.588
0.402,0.707
0.993,0.540
0.007,0.774
0.239,0.442
0.468,0.081
0.533,0.134
0.988,0.601
0.200,0.497
0.210,0.527
0.428,0.066
0.414,0.744
0.409,0.738
0.039,0.750
0.391,0.790
0.245,0.519
0.502,0.061
0.459,0.600
0.076,0.779
0.111,0.811
0.034,0.842
0.316,0.503
0.058,0.710
0.147,0.830
0.944,0.520
0.326,0.525
1.024,0.561
0.503,0.135
0.033,0.842
0.262,0.610
0.930,0.557
0.987,0.481
0.465,0.076
0.272,0.531
0.388,0.780
0.973,0.496
0.395,0.016
0.455,0.730
0.289,0.485
0.986,0.519
0.431,0.726
0.961,0.547
0.522,0.112
0.471,0.093
0.527,0.094
0.403,0.740
0.457,0.738
0.453,0.761
0.552,0.062
1.014,0.601
0.461,0.041
0.950,0.543
0.428,0.103
0.291,0.524
0.367,0.734
0.093,0.757
0.981,0.542
0.488,0.034
0.488,0.092
0.926,0.489
0.332,0.479
0.419,0.712
0.327,0.761
0.257,0.570
0.964,0.486
0.016,0.775
0.037,0.745
0.227,0.616
0.449,0.054
0.155,0.804
0.452,0.086
0.959,0.513
1.037,0.501
0.096,0.731
0.076,0.778
0.525,0.017
0.511,0.019
0.136,0.767
0.235,0.536
0.075,0.726
0.072,0.775
0.451,0.739
0.429,0.751
0.930,0.604
0.431,0.706
0.994,0.495
0.411,0.689
0.418,0.726
0.405,0.681
0.323,0.452
1.026,0.570
0.501,0.096
0.091,0.751
0.454,0.711
1.014,0.630
0.026,0.761
0.386,0.717
0.936,0.463
0.574,0.088
0.445,0.102
0.505,0.126
0.295,0.520
0.043,0.830
0.486,0.073
0.449,0.770
1.018,0.500
0.907,0.517
0.057,0.780
0.093,0.675
0.093,0.796
0.355,0.436
0.992,0.533
0.278,0.529
0.946,0.613
0.012,0.775
0.968,0.492
0.090,0.777
0.566,0.074
0.080,0.802
0.273,0.485
1.010,0.507
0.946,0.571
0.233,0.461
0.220,0.542
0.512,0.091
0.479,0.015
0.551,0.067
0.409,0.130
0.280,0.564
0.059,0.698
0.546,0.061
0.879,0.498
0.948,0.457
0.125,0.859
0.947,0.569
0.157,0.785
0.446,0.108
0.250,0.523
0.093,0.762
0.172,0.754
0.027,0.737
0.500,0.096
0.064,0.819
0.917,0.434
0.327,0.472
0.037,0.725
0.542,0.086
1.011,0.531
0.432,0.695
0.016,0.787
0.431,0.666
0.514,0.027
0.210,0.469
0.137,0.752
0.081,0.757
0.284,0.453
0.264,0.419
0.057,0.841
0.200,0.510
0.259,0.484
0.280,0.508
0.278,0.546
0.468,0.735
1.056,0.537
0.529,0.001
1.026,0.569
1.019,0.542
0.952,0.498
0.559,0.103
0.963,0.527
1.007,0.506
0.359,0.723
0.460,0.103
1.020,0.496
0.930,0.458
0.950,0.512
0.456,0.719
0.234,0.471
0.289,0.484
0.490,0.115
0.015,0.797
0.989,0.537
0.471,0.754
0.505,0.098
0.491,0.752
1.010,0.548
0.100,0.748
1.028,0.493
0.410,0.690
0.941,0.648
1.023,0.593
0.994,0.560
0.492,0.713
0.347,0.541
0.132,0.821
1.042,0.482
0.382,0.731
0.083,0.784
0.460,0.636
0.343,0.750
0.973,0.469
0.500,0.670
0.083,0.803
0.487,0.096
0.471,0.775
0.469,0.764
1.021,0.531
0.274,0.520
0.403,0.762
0.482,0.687
0.492,0.762
1.001,0.544
0.446,0.022
0.461,0.752
0.979,0.531
0.532,0.049
0.410,0.817
0.233,0.503
0.375,0.652
0.196,0.516
0.475,0.709
0.383,0.055
0.497,0.105
0.308,0.524
0.253,0.482
0.123,0.794
0.287,0.462
0.238,0.506
